20210619;72;11;50;64;12;49;92;20;70;47;11;76;25;83;37;49;22;95;16;18;56;80;10;12;81;20;65;
20210620;99;75;23;82;18;03;78;01;80;75;43;05;15;35;33;04;85;60;90;14;70;87;31;48;68;67;26;
20210621;41;25;26;11;48;69;83;17;31;00;58;80;35;63;59;98;02;25;04;30;81;10;32;20;73;72;89;
20210622;05;58;86;80;52;02;98;32;18;99;01;96;20;30;45;18;73;47;79;42;46;09;96;17;68;58;60;
20210623;99;43;87;59;84;10;06;67;24;68;50;58;34;36;15;66;82;94;96;60;87;17;33;32;17;41;54;
20210624;79;28;10;82;19;94;22;59;72;67;75;55;92;62;86;04;35;85;39;24;44;19;37;22;96;35;52;
20210625;85;75;03;90;64;15;71;94;85;74;03;35;05;38;52;49;33;60;25;56;35;19;15;96;29;22;81;
20210626;90;39;26;49;49;05;48;63;19;79;78;84;51;61;27;66;90;49;01;84;00;42;78;10;74;52;39;
20210627;87;64;96;40;24;85;98;45;84;16;34;68;15;63;01;30;97;60;81;74;50;30;36;37;75;78;70;
20210628;58;49;21;39;16;31;82;31;41;64;44;31;80;54;48;71;37;62;39;11;60;29;98;20;77;66;70;
20210629;91;19;07;60;74;24;58;17;98;85;48;78;24;83;47;39;07;46;29;43;52;77;30;65;19;27;09;
20210630;08;22;09;11;82;72;71;96;62;72;02;60;63;08;94;39;69;69;32;63;72;15;12;05;50;61;67;
20210701;75;81;30;32;07;70;78;13;10;46;19;61;31;30;85;50;34;95;31;63;96;80;19;58;81;43;93;
20210702;81;62;87;20;91;80;86;95;01;53;28;90;75;22;40;78;16;32;40;80;28;17;86;99;88;36;59;
20210703;42;45;59;04;88;85;47;54;41;83;67;34;04;66;40;45;89;48;52;37;18;45;44;48;69;44;49;
20210704;77;16;67;62;24;11;33;81;71;47;46;39;69;52;18;49;37;39;18;76;16;94;29;31;43;84;17;
20210705;01;12;42;39;81;47;39;95;90;68;97;70;15;18;45;28;24;28;52;04;57;68;16;84;89;26;88;
20210706;68;59;71;95;78;69;80;54;22;62;63;21;92;04;83;26;42;51;19;49;64;51;23;08;10;28;56;
20210707;89;67;85;90;04;59;98;18;12;04;08;35;30;83;22;67;06;82;42;21;19;44;21;57;27;74;49;
20210708;46;44;21;74;72;54;25;71;33;82;76;46;27;76;99;30;73;72;72;87;98;59;02;28;50;94;07;
20210709;60;85;21;03;05;57;62;03;69;79;81;78;09;74;77;71;18;49;29;97;21;64;55;75;05;97;99;
20210710;94;02;85;08;60;91;84;17;05;33;32;10;65;34;38;08;35;79;45;15;69;91;96;23;75;95;62;
20210711;94;51;04;38;21;55;35;55;63;85;56;94;20;41;77;40;07;01;69;98;85;07;42;83;62;33;49;
20210712;23;04;49;46;83;99;81;04;24;48;43;33;42;72;27;07;99;70;88;65;43;21;57;37;53;44;73;
20210713;07;75;01;54;90;97;35;25;48;64;94;45;30;13;93;93;06;18;61;56;36;94;89;95;89;75;63;
20210714;53;24;41;81;64;43;07;90;22;10;91;97;96;55;40;31;39;34;64;31;50;46;65;31;29;47;91;
20210715;57;16;36;48;09;16;96;52;16;32;93;35;04;11;02;77;70;61;23;87;54;82;87;05;80;23;03;
20210716;82;24;08;31;09;85;20;42;14;27;76;72;56;19;95;20;11;62;10;39;15;14;60;96;87;94;66;
20210717;79;46;53;65;30;49;38;67;35;48;48;36;86;02;47;70;42;44;47;46;18;44;97;90;99;10;19;
20210718;72;67;03;93;88;73;29;11;03;21;12;07;44;44;25;44;75;42;80;68;56;03;30;64;08;83;02;
20210719;33;77;46;89;43;79;33;32;29;87;82;39;90;76;18;32;39;37;27;46;23;01;90;69;42;11;01;
20210720;36;56;02;68;71;17;50;72;99;82;81;22;00;81;18;80;42;37;52;38;62;22;78;45;55;81;73;
20210721;88;75;32;82;04;46;90;33;52;37;56;53;02;06;99;96;36;63;81;84;88;36;31;93;11;68;18;
20210722;66;10;79;10;03;20;93;74;66;96;63;00;27;70;10;46;31;23;77;88;33;49;46;13;71;97;14;
20210723;24;38;44;96;78;01;75;38;47;43;35;32;24;48;72;66;02;03;97;66;85;40;99;29;84;34;30;
20210724;96;85;35;16;08;75;55;99;75;48;63;44;17;83;69;39;97;63;02;11;00;45;96;92;22;19;60;
20210725;80;71;56;42;80;96;56;73;99;14;52;56;95;43;52;05;09;94;73;34;08;59;35;03;98;25;19;
20210726;91;39;21;24;88;90;96;84;30;67;31;63;03;08;80;77;15;60;33;14;87;64;54;36;12;76;78;
20210727;71;44;82;08;35;25;77;96;64;87;67;86;29;77;03;53;98;55;74;97;63;86;84;92;96;02;07;
20210728;98;20;39;23;22;99;61;71;46;46;31;68;84;42;66;13;28;15;25;75;55;39;52;62;82;42;31;
20210729;26;16;58;15;44;09;94;37;71;08;12;33;92;17;37;84;06;76;85;36;52;72;90;91;50;79;69;
20210730;15;66;50;55;18;07;63;54;36;35;72;21;53;68;27;35;79;59;65;50;29;28;15;72;86;43;82;
